datetime,open,high,low,close,volume
2025-07-25 11:00:00+00:00,3.1298,3.1423,3.1294,3.1355,469858.4
2025-07-25 11:15:00+00:00,3.1357,3.1544,3.1344,3.1505,488535.8
2025-07-25 11:30:00+00:00,3.1496,3.1535,3.129,3.129,478551.5
2025-07-25 11:45:00+00:00,3.1291,3.1407,3.1274,3.1351,243636.1
2025-07-25 12:00:00+00:00,3.1355,3.1528,3.132,3.1398,865430.6
2025-07-25 12:15:00+00:00,3.1396,3.1431,3.1048,3.1056,585311.2
2025-07-25 12:30:00+00:00,3.106,3.1318,3.0976,3.1283,562614.9
2025-07-25 12:45:00+00:00,3.1283,3.1304,3.1152,3.1236,463376.6
2025-07-25 13:00:00+00:00,3.1237,3.1277,3.1132,3.1184,413601.3
2025-07-25 13:15:00+00:00,3.1181,3.131,3.116,3.1228,260278.2
2025-07-25 13:30:00+00:00,3.1227,3.1389,3.0954,3.1061,1302665.3
2025-07-25 13:45:00+00:00,3.1068,3.1258,3.1053,3.1207,726979.5
2025-07-25 14:00:00+00:00,3.1208,3.1226,3.0713,3.072,2313295.5
2025-07-25 14:15:00+00:00,3.0722,3.0765,3.0497,3.0634,2591032.1
2025-07-25 14:30:00+00:00,3.0634,3.0676,3.0196,3.0256,3604890.6
2025-07-25 14:45:00+00:00,3.0257,3.0395,3.0,3.0061,2300364.2
2025-07-25 15:00:00+00:00,3.0067,3.0335,2.9994,3.0304,1274406.1
2025-07-25 15:15:00+00:00,3.0304,3.0473,3.0276,3.0372,591391.8
2025-07-25 15:30:00+00:00,3.036,3.0442,3.0095,3.0223,942451.2
2025-07-25 15:45:00+00:00,3.0224,3.046,3.0217,3.0384,567635.0
2025-07-25 16:00:00+00:00,3.0383,3.0532,3.0345,3.0417,470357.0
2025-07-25 16:15:00+00:00,3.042,3.0494,3.0267,3.0395,566908.5
2025-07-25 16:30:00+00:00,3.0391,3.0527,3.0264,3.0412,562055.2
2025-07-25 16:45:00+00:00,3.0408,3.0644,3.0388,3.0598,513286.3
2025-07-25 17:00:00+00:00,3.0597,3.0692,3.056,3.0662,472634.8
2025-07-25 17:15:00+00:00,3.066,3.0722,3.0505,3.064,477628.5
2025-07-25 17:30:00+00:00,3.0638,3.0707,3.0489,3.067,490382.9
2025-07-25 17:45:00+00:00,3.0683,3.0703,3.0608,3.0614,334468.5
2025-07-25 18:00:00+00:00,3.0612,3.0729,3.0565,3.0674,540915.0
2025-07-25 18:15:00+00:00,3.0678,3.071,3.0572,3.0636,300099.6
2025-07-25 18:30:00+00:00,3.064,3.0757,3.0567,3.075,336295.1
2025-07-25 18:45:00+00:00,3.075,3.0779,3.0676,3.0718,331569.3
2025-07-25 19:00:00+00:00,3.072,3.0797,3.0661,3.0784,320835.8
2025-07-25 19:15:00+00:00,3.0785,3.0821,3.0715,3.0717,217362.7
2025-07-25 19:30:00+00:00,3.0719,3.0957,3.0719,3.0956,372146.5
2025-07-25 19:45:00+00:00,3.0956,3.0984,3.0714,3.0716,542580.2
2025-07-25 20:00:00+00:00,3.0722,3.085,3.0716,3.084,274880.5
2025-07-25 20:15:00+00:00,3.0842,3.1112,3.0842,3.1103,449822.6
2025-07-25 20:30:00+00:00,3.1101,3.1268,3.1063,3.1258,554605.7
2025-07-25 20:45:00+00:00,3.1256,3.1344,3.119,3.1231,544277.6
2025-07-25 21:00:00+00:00,3.1232,3.1406,3.1232,3.1398,707935.4
2025-07-25 21:15:00+00:00,3.1399,3.1498,3.1352,3.1434,456798.8
2025-07-25 21:30:00+00:00,3.1435,3.1473,3.1293,3.1327,458724.9
2025-07-25 21:45:00+00:00,3.1327,3.1451,3.1323,3.1409,217733.5
2025-07-25 22:00:00+00:00,3.1409,3.1465,3.1381,3.1417,780464.1
2025-07-25 22:15:00+00:00,3.1419,3.1459,3.1354,3.1442,252015.1
2025-07-25 22:30:00+00:00,3.1441,3.1515,3.1418,3.1485,232532.0
2025-07-25 22:45:00+00:00,3.1486,3.1491,3.14,3.1453,341356.7
2025-07-25 23:00:00+00:00,3.1452,3.1458,3.1371,3.1379,258407.9
2025-07-25 23:15:00+00:00,3.138,3.1441,3.138,3.1401,364885.9
2025-07-25 23:30:00+00:00,3.14,3.1418,3.1328,3.1328,367856.2
2025-07-25 23:45:00+00:00,3.1328,3.1435,3.1328,3.1431,208149.4
2025-07-26 00:00:00+00:00,3.1431,3.1432,3.1253,3.1286,490417.8
2025-07-26 00:15:00+00:00,3.1287,3.1439,3.1278,3.1403,237938.9
2025-07-26 00:30:00+00:00,3.1402,3.1452,3.1367,3.1392,754755.4
2025-07-26 00:45:00+00:00,3.139,3.1399,3.1308,3.1358,265707.6
2025-07-26 01:00:00+00:00,3.136,3.14,3.1297,3.1399,138833.6
2025-07-26 01:15:00+00:00,3.1396,3.1401,3.1287,3.1321,113403.6
2025-07-26 01:30:00+00:00,3.1321,3.1348,3.1196,3.1197,123673.6
2025-07-26 01:45:00+00:00,3.12,3.1264,3.1094,3.1128,238724.8
2025-07-26 02:00:00+00:00,3.1128,3.1241,3.1128,3.1241,146707.9
2025-07-26 02:15:00+00:00,3.1241,3.1469,3.1241,3.1461,286511.5
2025-07-26 02:30:00+00:00,3.1462,3.1636,3.141,3.1446,540621.2
2025-07-26 02:45:00+00:00,3.1444,3.1551,3.143,3.1522,328202.4
2025-07-26 03:00:00+00:00,3.1524,3.1535,3.1382,3.1412,113256.9
2025-07-26 03:15:00+00:00,3.1414,3.1487,3.1361,3.1369,131880.8
2025-07-26 03:30:00+00:00,3.1369,3.1455,3.1366,3.1421,139834.2
2025-07-26 03:45:00+00:00,3.1422,3.1488,3.1407,3.1448,85455.6
2025-07-26 04:00:00+00:00,3.1446,3.1494,3.141,3.1494,161182.2
2025-07-26 04:15:00+00:00,3.1493,3.1504,3.1451,3.1504,149979.2
2025-07-26 04:30:00+00:00,3.1499,3.1573,3.1487,3.1568,220860.1
2025-07-26 04:45:00+00:00,3.1567,3.1583,3.1495,3.1495,115850.9
2025-07-26 05:00:00+00:00,3.1497,3.1499,3.1422,3.1438,295700.0
2025-07-26 05:15:00+00:00,3.1438,3.1625,3.1438,3.1623,429181.8
2025-07-26 05:30:00+00:00,3.1621,3.1731,3.1603,3.1676,698658.6
2025-07-26 05:45:00+00:00,3.1675,3.1772,3.1675,3.1731,606681.3
2025-07-26 06:00:00+00:00,3.1731,3.1744,3.1617,3.1646,229522.0
2025-07-26 06:15:00+00:00,3.1645,3.1728,3.1586,3.1634,267575.7
2025-07-26 06:30:00+00:00,3.1635,3.1671,3.158,3.165,111387.5
2025-07-26 06:45:00+00:00,3.1654,3.1675,3.1546,3.1592,162099.3
2025-07-26 07:00:00+00:00,3.159,3.1667,3.1572,3.1665,280649.3
2025-07-26 07:15:00+00:00,3.1665,3.1674,3.1603,3.1615,117069.5
2025-07-26 07:30:00+00:00,3.1618,3.1641,3.1533,3.1569,144780.2
2025-07-26 07:45:00+00:00,3.1576,3.1614,3.1541,3.1558,98539.7
2025-07-26 08:00:00+00:00,3.156,3.1619,3.1552,3.156,109715.5
2025-07-26 08:15:00+00:00,3.1563,3.1726,3.1556,3.1697,152142.8
2025-07-26 08:30:00+00:00,3.1697,3.1734,3.1647,3.1716,135536.4
2025-07-26 08:45:00+00:00,3.1714,3.1805,3.1699,3.1763,383378.4
2025-07-26 09:00:00+00:00,3.1762,3.1856,3.1731,3.1849,522029.3
2025-07-26 09:15:00+00:00,3.1847,3.1871,3.1795,3.1809,274842.3
2025-07-26 09:30:00+00:00,3.1809,3.1884,3.1771,3.1883,169068.0
2025-07-26 09:45:00+00:00,3.1883,3.1998,3.1865,3.195,511662.2
2025-07-26 10:00:00+00:00,3.1949,3.212,3.1942,3.2081,760698.0
2025-07-26 10:15:00+00:00,3.2079,3.2114,3.1969,3.1974,380373.1
2025-07-26 10:30:00+00:00,3.198,3.2122,3.198,3.2121,594702.1
2025-07-26 10:45:00+00:00,3.2121,3.2123,3.2003,3.201,514086.3
2025-07-26 11:00:00+00:00,3.2014,3.2038,3.1955,3.2014,248331.7
2025-07-26 11:15:00+00:00,3.2015,3.2015,3.186,3.1904,363540.7
2025-07-26 11:30:00+00:00,3.1906,3.1962,3.179,3.1832,1022682.9
2025-07-26 11:45:00+00:00,3.1833,3.1869,3.1786,3.1865,307807.8
2025-07-26 12:00:00+00:00,3.1865,3.1888,3.1792,3.1848,258014.5
2025-07-26 12:15:00+00:00,3.185,3.1967,3.1849,3.1919,196297.6
2025-07-26 12:30:00+00:00,3.1918,3.1933,3.1869,3.1927,164412.8
2025-07-26 12:45:00+00:00,3.1926,3.2009,3.1894,3.1918,352654.5
2025-07-26 13:00:00+00:00,3.1918,3.1918,3.1819,3.1841,361048.5
2025-07-26 13:15:00+00:00,3.1841,3.1847,3.1795,3.1812,190197.9
2025-07-26 13:30:00+00:00,3.1814,3.1973,3.1794,3.1968,383226.5
2025-07-26 13:45:00+00:00,3.197,3.2002,3.1881,3.1886,135344.6
2025-07-26 14:00:00+00:00,3.1887,3.1987,3.183,3.1921,362420.0
2025-07-26 14:15:00+00:00,3.1921,3.1972,3.1858,3.1858,168342.2
2025-07-26 14:30:00+00:00,3.186,3.1906,3.18,3.1848,227101.2
2025-07-26 14:45:00+00:00,3.185,3.1946,3.1828,3.1828,273639.3
2025-07-26 15:00:00+00:00,3.1826,3.19,3.1776,3.1799,344862.8
2025-07-26 15:15:00+00:00,3.1797,3.1888,3.178,3.1851,285216.1
2025-07-26 15:30:00+00:00,3.1851,3.189,3.1802,3.1827,142827.7
2025-07-26 15:45:00+00:00,3.1824,3.194,3.1814,3.1932,162489.1
2025-07-26 16:00:00+00:00,3.1934,3.2121,3.1925,3.2045,627332.5
2025-07-26 16:15:00+00:00,3.2044,3.2195,3.2043,3.2108,767358.1
2025-07-26 16:30:00+00:00,3.211,3.215,3.1942,3.1965,442191.9
2025-07-26 16:45:00+00:00,3.1966,3.1972,3.1862,3.1927,349726.8
2025-07-26 17:00:00+00:00,3.1928,3.1956,3.179,3.1828,597264.2
2025-07-26 17:15:00+00:00,3.182,3.1905,3.179,3.1886,243738.0
2025-07-26 17:30:00+00:00,3.1884,3.1886,3.1671,3.1693,497350.4
2025-07-26 17:45:00+00:00,3.1693,3.1759,3.1662,3.1741,290396.3
2025-07-26 18:00:00+00:00,3.1741,3.1787,3.1695,3.1777,171113.1
2025-07-26 18:15:00+00:00,3.1777,3.1796,3.1597,3.1691,433375.7
2025-07-26 18:30:00+00:00,3.1692,3.1776,3.169,3.1736,239598.2
2025-07-26 18:45:00+00:00,3.1734,3.1828,3.1715,3.1762,162643.5
2025-07-26 19:00:00+00:00,3.1763,3.1824,3.1741,3.18,172725.8
2025-07-26 19:15:00+00:00,3.1797,3.1848,3.1762,3.1846,190753.6
2025-07-26 19:30:00+00:00,3.1848,3.1908,3.1808,3.1908,157490.0
2025-07-26 19:45:00+00:00,3.1909,3.1974,3.1901,3.1919,155983.8
2025-07-26 20:00:00+00:00,3.1921,3.1931,3.1798,3.1798,125440.5
2025-07-26 20:15:00+00:00,3.1797,3.1819,3.1716,3.1716,125208.1
2025-07-26 20:30:00+00:00,3.1715,3.184,3.1695,3.1831,157878.2
2025-07-26 20:45:00+00:00,3.1831,3.187,3.1758,3.1846,146408.1
2025-07-26 21:00:00+00:00,3.1844,3.1844,3.1739,3.1739,213177.7
2025-07-26 21:15:00+00:00,3.1738,3.1798,3.1731,3.1795,116198.0
2025-07-26 21:30:00+00:00,3.1795,3.186,3.1795,3.1841,80515.1
2025-07-26 21:45:00+00:00,3.184,3.1961,3.184,3.1939,103869.1
2025-07-26 22:00:00+00:00,3.1938,3.2038,3.1897,3.2001,302713.7
2025-07-26 22:15:00+00:00,3.2,3.2109,3.193,3.1938,691195.4
2025-07-26 22:30:00+00:00,3.1938,3.1976,3.1838,3.1897,206513.8
2025-07-26 22:45:00+00:00,3.1898,3.1923,3.1817,3.1831,100563.8
2025-07-26 23:00:00+00:00,3.1834,3.1834,3.1744,3.1744,103275.9
2025-07-26 23:15:00+00:00,3.1745,3.1827,3.1728,3.178,175280.8
2025-07-26 23:30:00+00:00,3.1778,3.1778,3.171,3.1718,124823.6
2025-07-26 23:45:00+00:00,3.171,3.1714,3.1651,3.1672,206834.7
2025-07-27 00:00:00+00:00,3.1674,3.1699,3.1573,3.1691,386025.7
2025-07-27 00:15:00+00:00,3.1688,3.1804,3.1674,3.1772,216081.1
2025-07-27 00:30:00+00:00,3.1774,3.1821,3.1698,3.1717,161958.4
2025-07-27 00:45:00+00:00,3.1718,3.1829,3.1662,3.1829,141136.5
2025-07-27 01:00:00+00:00,3.183,3.1948,3.1765,3.1911,251843.3
2025-07-27 01:15:00+00:00,3.1911,3.2007,3.1895,3.1995,200353.7
2025-07-27 01:30:00+00:00,3.1995,3.2038,3.1924,3.1952,111878.2
2025-07-27 01:45:00+00:00,3.1955,3.1955,3.1879,3.1888,88477.8
2025-07-27 02:00:00+00:00,3.1886,3.1907,3.1786,3.1891,105459.2
2025-07-27 02:15:00+00:00,3.1888,3.1985,3.1888,3.1944,123349.1
2025-07-27 02:30:00+00:00,3.1942,3.2017,3.1921,3.1986,73398.8
2025-07-27 02:45:00+00:00,3.1984,3.2075,3.1922,3.1997,193293.1
2025-07-27 03:00:00+00:00,3.1998,3.202,3.1885,3.1889,133422.1
2025-07-27 03:15:00+00:00,3.1889,3.1928,3.1841,3.1917,68652.9
2025-07-27 03:30:00+00:00,3.1918,3.2041,3.1909,3.2039,98220.6
2025-07-27 03:45:00+00:00,3.204,3.2063,3.1983,3.2004,145174.3
2025-07-27 04:00:00+00:00,3.2006,3.2081,3.1935,3.2024,319123.2
2025-07-27 04:15:00+00:00,3.2022,3.2189,3.2007,3.212,321376.8
2025-07-27 04:30:00+00:00,3.212,3.2201,3.2093,3.2109,423530.0
2025-07-27 04:45:00+00:00,3.211,3.2123,3.2059,3.2107,133126.3
2025-07-27 05:00:00+00:00,3.2106,3.218,3.207,3.2166,318023.6
2025-07-27 05:15:00+00:00,3.2167,3.2375,3.2136,3.234,737255.0
2025-07-27 05:30:00+00:00,3.2333,3.2401,3.2223,3.2312,404255.9
2025-07-27 05:45:00+00:00,3.231,3.2324,3.2185,3.2238,347143.7
2025-07-27 06:00:00+00:00,3.224,3.2242,3.2117,3.2162,209549.6
2025-07-27 06:15:00+00:00,3.2163,3.2219,3.2047,3.2071,344591.5
2025-07-27 06:30:00+00:00,3.2066,3.2145,3.2013,3.2145,201652.5
2025-07-27 06:45:00+00:00,3.2146,3.215,3.2002,3.2028,250701.0
2025-07-27 07:00:00+00:00,3.2027,3.2063,3.1955,3.2019,234833.3
2025-07-27 07:15:00+00:00,3.2025,3.2055,3.1989,3.1999,100407.4
2025-07-27 07:30:00+00:00,3.1998,3.2,3.192,3.1938,200228.1
2025-07-27 07:45:00+00:00,3.1939,3.1973,3.1873,3.1912,170974.3
2025-07-27 08:00:00+00:00,3.1913,3.1944,3.1867,3.1871,181315.6
2025-07-27 08:15:00+00:00,3.1869,3.1892,3.18,3.1807,180641.8
2025-07-27 08:30:00+00:00,3.1808,3.1867,3.174,3.1854,269525.5
2025-07-27 08:45:00+00:00,3.1852,3.1885,3.181,3.1862,154766.8
2025-07-27 09:00:00+00:00,3.1858,3.192,3.1786,3.1876,158281.2
2025-07-27 09:15:00+00:00,3.1874,3.1877,3.1811,3.1812,104217.1
2025-07-27 09:30:00+00:00,3.181,3.1864,3.1717,3.1751,243437.0
2025-07-27 09:45:00+00:00,3.1748,3.1761,3.1691,3.1725,298087.7
2025-07-27 10:00:00+00:00,3.1727,3.1837,3.1723,3.1832,127244.3
2025-07-27 10:15:00+00:00,3.1832,3.1891,3.1798,3.1798,171537.0
2025-07-27 10:30:00+00:00,3.1797,3.1968,3.1779,3.1952,234513.3
2025-07-27 10:45:00+00:00,3.1953,3.2161,3.1944,3.2042,791155.8
2025-07-27 11:00:00+00:00,3.2042,3.2107,3.2,3.2037,604315.2
2025-07-27 11:15:00+00:00,3.2042,3.2165,3.1967,3.1997,750366.0
2025-07-27 11:30:00+00:00,3.1995,3.2014,3.1851,3.1895,215458.5
2025-07-27 11:45:00+00:00,3.1893,3.19,3.1751,3.1819,390065.6
2025-07-27 12:00:00+00:00,3.1818,3.188,3.1738,3.1847,390219.6
2025-07-27 12:15:00+00:00,3.1847,3.1866,3.1727,3.1749,214910.2
2025-07-27 12:30:00+00:00,3.1749,3.1796,3.1641,3.1782,769202.5
2025-07-27 12:45:00+00:00,3.1779,3.1993,3.1765,3.1966,370675.5
2025-07-27 13:00:00+00:00,3.1964,3.2092,3.1928,3.1983,338406.9
2025-07-27 13:15:00+00:00,3.1983,3.208,3.1968,3.208,281773.9
2025-07-27 13:30:00+00:00,3.2083,3.2091,3.1941,3.1976,192361.8
2025-07-27 13:45:00+00:00,3.1976,3.2005,3.1852,3.188,192809.6
2025-07-27 14:00:00+00:00,3.1878,3.1972,3.182,3.1948,188994.8
2025-07-27 14:15:00+00:00,3.195,3.2035,3.1888,3.1966,216684.2
2025-07-27 14:30:00+00:00,3.1968,3.1999,3.18,3.18,200548.5
2025-07-27 14:45:00+00:00,3.18,3.1895,3.1729,3.1821,315405.0
2025-07-27 15:00:00+00:00,3.1821,3.1835,3.1698,3.1729,296029.9
2025-07-27 15:15:00+00:00,3.1735,3.1855,3.1691,3.1786,165490.0
2025-07-27 15:30:00+00:00,3.1784,3.1819,3.172,3.1815,212347.7
2025-07-27 15:45:00+00:00,3.1814,3.1892,3.1781,3.1879,155013.5
2025-07-27 16:00:00+00:00,3.188,3.2216,3.1868,3.2212,985601.0
2025-07-27 16:15:00+00:00,3.2212,3.2292,3.2135,3.2266,1047913.7
2025-07-27 16:30:00+00:00,3.2268,3.2299,3.2096,3.21,786650.0
2025-07-27 16:45:00+00:00,3.2103,3.2207,3.185,3.1971,462442.3
2025-07-27 17:00:00+00:00,3.1971,3.2,3.1813,3.1876,487639.4
2025-07-27 17:15:00+00:00,3.1869,3.1955,3.1781,3.194,490115.2
2025-07-27 17:30:00+00:00,3.1942,3.198,3.1804,3.1895,360991.9
2025-07-27 17:45:00+00:00,3.1894,3.2111,3.1885,3.2069,1425595.9
2025-07-27 18:00:00+00:00,3.2066,3.2088,3.1992,3.2063,194800.3
2025-07-27 18:15:00+00:00,3.2063,3.214,3.1972,3.2105,270716.5
2025-07-27 18:30:00+00:00,3.2109,3.2135,3.2019,3.211,195107.1
2025-07-27 18:45:00+00:00,3.2106,3.2164,3.2012,3.2146,198230.2
2025-07-27 19:00:00+00:00,3.2144,3.2179,3.2065,3.2094,352452.9
2025-07-27 19:15:00+00:00,3.2092,3.2106,3.2003,3.205,183257.9
2025-07-27 19:30:00+00:00,3.2054,3.2165,3.2031,3.2105,187810.1
2025-07-27 19:45:00+00:00,3.2104,3.2186,3.2006,3.2103,394573.7
2025-07-27 20:00:00+00:00,3.2102,3.2318,3.2093,3.2235,597615.7
2025-07-27 20:15:00+00:00,3.2234,3.2319,3.223,3.2303,361762.0
2025-07-27 20:30:00+00:00,3.2303,3.2303,3.2123,3.2132,401551.2
2025-07-27 20:45:00+00:00,3.2132,3.2175,3.1957,3.2038,256640.7
2025-07-27 21:00:00+00:00,3.204,3.2073,3.1933,3.1933,271857.1
2025-07-27 21:15:00+00:00,3.1933,3.2049,3.1903,3.2035,276778.3
2025-07-27 21:30:00+00:00,3.2035,3.2094,3.1999,3.2002,238262.5
2025-07-27 21:45:00+00:00,3.2001,3.22,3.2001,3.2169,115645.3
2025-07-27 22:00:00+00:00,3.217,3.2478,3.2148,3.2472,1281591.2
2025-07-27 22:15:00+00:00,3.2473,3.2523,3.2345,3.2438,822151.8
2025-07-27 22:30:00+00:00,3.244,3.2502,3.2363,3.2498,427920.3
2025-07-27 22:45:00+00:00,3.2497,3.2518,3.2358,3.2359,385218.2
2025-07-27 23:00:00+00:00,3.2359,3.2366,3.2085,3.2146,709764.0
2025-07-27 23:15:00+00:00,3.215,3.2341,3.215,3.2324,337943.1
2025-07-27 23:30:00+00:00,3.232,3.2353,3.221,3.2307,339381.2
2025-07-27 23:45:00+00:00,3.2305,3.2452,3.2297,3.2403,246856.5
2025-07-28 00:00:00+00:00,3.2404,3.2433,3.2253,3.2433,306738.9
2025-07-28 00:15:00+00:00,3.2436,3.2867,3.2408,3.2866,1390544.1
2025-07-28 00:30:00+00:00,3.2864,3.288,3.259,3.2653,968181.2
2025-07-28 00:45:00+00:00,3.2655,3.2782,3.2541,3.2632,869410.0
2025-07-28 01:00:00+00:00,3.2634,3.2705,3.2488,3.2501,687684.9
2025-07-28 01:15:00+00:00,3.2499,3.264,3.2386,3.2448,680472.4
2025-07-28 01:30:00+00:00,3.2444,3.2448,3.2236,3.2273,640155.0
2025-07-28 01:45:00+00:00,3.2273,3.2455,3.2273,3.2455,371197.8
2025-07-28 02:00:00+00:00,3.2456,3.2505,3.238,3.2493,484249.9
2025-07-28 02:15:00+00:00,3.2492,3.266,3.2492,3.2652,421621.4
2025-07-28 02:30:00+00:00,3.2654,3.2938,3.2608,3.2784,1133373.1
2025-07-28 02:45:00+00:00,3.2784,3.2883,3.2683,3.27,354525.2
2025-07-28 03:00:00+00:00,3.27,3.2791,3.2542,3.2555,271059.3
2025-07-28 03:15:00+00:00,3.2543,3.2628,3.2501,3.2544,319150.7
2025-07-28 03:30:00+00:00,3.2543,3.2768,3.253,3.2748,357379.6
2025-07-28 03:45:00+00:00,3.2746,3.2809,3.2662,3.2709,233262.9
2025-07-28 04:00:00+00:00,3.2703,3.2765,3.2584,3.2594,289996.5
2025-07-28 04:15:00+00:00,3.2592,3.2667,3.2509,3.2654,303602.5
2025-07-28 04:30:00+00:00,3.2652,3.2763,3.2576,3.2734,265809.4
2025-07-28 04:45:00+00:00,3.2735,3.2744,3.267,3.273,245636.4
2025-07-28 05:00:00+00:00,3.2733,3.2794,3.266,3.279,654149.6
2025-07-28 05:15:00+00:00,3.2792,3.298,3.2781,3.2923,824444.5
2025-07-28 05:30:00+00:00,3.2923,3.3066,3.28,3.3066,1318734.3
2025-07-28 05:45:00+00:00,3.3066,3.3319,3.2981,3.3206,1899207.6
2025-07-28 06:00:00+00:00,3.3207,3.3266,3.3087,3.3147,552881.9
2025-07-28 06:15:00+00:00,3.3149,3.3167,3.2971,3.2978,501505.2
2025-07-28 06:30:00+00:00,3.2974,3.3062,3.2882,3.2884,376354.9
2025-07-28 06:45:00+00:00,3.2884,3.295,3.2857,3.2909,459958.4
2025-07-28 07:00:00+00:00,3.2909,3.2959,3.2604,3.2706,896867.7
2025-07-28 07:15:00+00:00,3.2708,3.287,3.262,3.2843,1196507.9
2025-07-28 07:30:00+00:00,3.2842,3.2842,3.2667,3.2721,732574.0
2025-07-28 07:45:00+00:00,3.2722,3.279,3.2715,3.2749,225150.5
2025-07-28 08:00:00+00:00,3.2748,3.278,3.2569,3.2607,439842.7
2025-07-28 08:15:00+00:00,3.261,3.2716,3.2579,3.265,434732.2
2025-07-28 08:30:00+00:00,3.2649,3.2661,3.25,3.2572,548412.8
2025-07-28 08:45:00+00:00,3.2572,3.2668,3.2536,3.2648,187720.2
2025-07-28 09:00:00+00:00,3.2647,3.2656,3.2526,3.2535,277254.8
2025-07-28 09:15:00+00:00,3.2535,3.2638,3.2487,3.2583,394103.6
2025-07-28 09:30:00+00:00,3.2584,3.2587,3.2421,3.2443,441061.0
2025-07-28 09:45:00+00:00,3.2443,3.262,3.2398,3.2542,457085.4
2025-07-28 10:00:00+00:00,3.2542,3.2559,3.2447,3.2455,219415.1
2025-07-28 10:15:00+00:00,3.2454,3.2582,3.2415,3.2538,207690.2
2025-07-28 10:30:00+00:00,3.2536,3.2536,3.2337,3.2362,584774.7
2025-07-28 10:45:00+00:00,3.2362,3.242,3.2328,3.2395,417549.8
2025-07-28 11:00:00+00:00,3.2395,3.24,3.23,3.2306,339066.2
2025-07-28 11:15:00+00:00,3.2306,3.2315,3.2247,3.2256,398911.5
2025-07-28 11:30:00+00:00,3.2257,3.2436,3.2252,3.2404,346135.4
2025-07-28 11:45:00+00:00,3.2403,3.2504,3.2403,3.2456,342000.3
2025-07-28 12:00:00+00:00,3.2456,3.2471,3.232,3.2415,455203.0
2025-07-28 12:15:00+00:00,3.2415,3.25,3.2389,3.242,541049.9
2025-07-28 12:30:00+00:00,3.2419,3.2467,3.2339,3.2406,494887.5
2025-07-28 12:45:00+00:00,3.2408,3.2422,3.226,3.2309,338556.5
2025-07-28 13:00:00+00:00,3.231,3.2316,3.204,3.205,1273149.7
2025-07-28 13:15:00+00:00,3.2053,3.2115,3.1799,3.1898,1648166.4
2025-07-28 13:30:00+00:00,3.1902,3.2092,3.1736,3.1938,1544917.3
2025-07-28 13:45:00+00:00,3.1936,3.2007,3.1809,3.1916,523129.1
2025-07-28 14:00:00+00:00,3.1919,3.2021,3.1833,3.1894,404792.2
2025-07-28 14:15:00+00:00,3.1896,3.1923,3.143,3.1549,2762419.5
2025-07-28 14:30:00+00:00,3.1555,3.1694,3.1415,3.1689,1178439.7
2025-07-28 14:45:00+00:00,3.169,3.1695,3.1485,3.1559,1505038.9
2025-07-28 15:00:00+00:00,3.1559,3.1682,3.1544,3.1673,1180176.0
2025-07-28 15:15:00+00:00,3.1672,3.178,3.1658,3.1764,1776713.9
2025-07-28 15:30:00+00:00,3.1764,3.1812,3.1631,3.1637,389617.4
2025-07-28 15:45:00+00:00,3.1637,3.1728,3.1468,3.1605,424698.7
2025-07-28 16:00:00+00:00,3.1604,3.1627,3.1471,3.156,370588.7
2025-07-28 16:15:00+00:00,3.1562,3.1702,3.1525,3.1672,405341.4
2025-07-28 16:30:00+00:00,3.1672,3.1795,3.16,3.1794,400512.3
2025-07-28 16:45:00+00:00,3.1794,3.1862,3.1689,3.1706,366387.0
2025-07-28 17:00:00+00:00,3.1707,3.1799,3.1651,3.1651,227443.9
2025-07-28 17:15:00+00:00,3.1651,3.1792,3.1575,3.1782,399831.3
2025-07-28 17:30:00+00:00,3.1783,3.182,3.1579,3.162,301869.0
2025-07-28 17:45:00+00:00,3.1621,3.1663,3.1542,3.158,386147.7
2025-07-28 18:00:00+00:00,3.158,3.1611,3.1223,3.1513,1448974.6
2025-07-28 18:15:00+00:00,3.1513,3.1521,3.1243,3.1363,1313607.8
2025-07-28 18:30:00+00:00,3.1363,3.1504,3.1146,3.1494,1349873.7
2025-07-28 18:45:00+00:00,3.1494,3.1512,3.1366,3.1428,829283.7
2025-07-28 19:00:00+00:00,3.1427,3.1621,3.1425,3.1576,919772.7
2025-07-28 19:15:00+00:00,3.1575,3.1635,3.1514,3.1609,319385.0
2025-07-28 19:30:00+00:00,3.1613,3.1613,3.1413,3.1426,384214.1
2025-07-28 19:45:00+00:00,3.1425,3.1615,3.1319,3.1615,1062724.0
2025-07-28 20:00:00+00:00,3.1615,3.1646,3.1325,3.1345,520943.6
2025-07-28 20:15:00+00:00,3.1347,3.144,3.1118,3.1155,1267302.4
2025-07-28 20:30:00+00:00,3.1155,3.1401,3.1151,3.1347,478031.5
2025-07-28 20:45:00+00:00,3.1347,3.1511,3.1305,3.1417,366106.7
2025-07-28 21:00:00+00:00,3.1417,3.1534,3.1353,3.1384,269229.8
2025-07-28 21:15:00+00:00,3.1384,3.1476,3.1309,3.1458,333277.0
2025-07-28 21:30:00+00:00,3.1456,3.1622,3.1424,3.1618,533916.9
2025-07-28 21:45:00+00:00,3.1618,3.1618,3.1328,3.144,280407.5
2025-07-28 22:00:00+00:00,3.1435,3.1583,3.132,3.142,712640.5
2025-07-28 22:15:00+00:00,3.1421,3.1512,3.1323,3.1377,470711.9
2025-07-28 22:30:00+00:00,3.1375,3.142,3.108,3.1206,841845.5
2025-07-28 22:45:00+00:00,3.1204,3.1356,3.1185,3.1332,352301.8
